price,bed,bath,sqft,type,yearbuilt,heating,cooling,area,parking_spaces,parking1,parking2,parking3
565000.0,1.0,1.0,680.0,Condo,1972.0,Other,,South Bay,,Carport,,
1099000.0,4.0,,,Single Family,1956.0,Other,,South Bay,,Attached Garage,,
731332.0,1.0,,,Single Family,1949.0,,,South Bay,,Attached Garage,,
1132456.0,3.0,2.0,1110.0,Single Family,1955.0,Forced air,,South Bay,2.0,,,
541883.0,1.0,,,Condo,1972.0,,,South Bay,,Carport,,
1270581.0,3.0,2.0,1683.0,Single Family,1938.0,Forced air,,South Bay,,Attached Garage,,
539000.0,1.0,1.0,650.0,Condo,1971.0,Other,,South Bay,,Carport,,
588162.0,2.0,,,Condo,1971.0,,,South Bay,,Carport,,
1800000.0,,,,Multi Family,1930.0,Other,,South Bay,,Attached Garage,,
772868.0,,,,Multi Family,1961.0,,,South Bay,8.0,,,
785000.0,2.0,2.0,1020.0,Single Family,1953.0,Forced air,,South Bay,,Attached Garage,,
1299000.0,2.0,2.0,1189.0,Single Family,2020.0,,,South Bay,2.0,,,
2500000.0,3.0,2.0,1700.0,Single Family,1946.0,Forced air,,South Bay,4.0,,,
1498000.0,2.0,3.0,2494.0,Condo,1988.0,Forced air,,South Bay,2.0,,,
3250000.0,3.0,2.0,2907.0,Single Family,1970.0,Forced air,,South Bay,,Carport,,
1098000.0,3.0,2.0,1570.0,Condo,1961.0,Other,,South Bay,,Carport,,
1699000.0,3.0,2.0,1458.0,Single Family,2020.0,,,South Bay,2.0,,,
3650000.0,5.0,5.0,4839.0,Single Family,2000.0,Forced air,Central,South Bay,3.0,,,
988000.0,2.0,2.0,1040.0,Condo,1972.0,Forced air,,South Bay,,Carport,,
1217964.0,2.0,,,Single Family,1943.0,,,South Bay,,Detached Garage,,
2595000.0,5.0,4.0,2630.0,Single Family,1940.0,Forced air,,South Bay,,Carport,,
1459000.0,2.0,3.0,1600.0,Condo,2007.0,Forced air,Central,South Bay,2.0,,,
2968000.0,4.0,3.0,2914.0,Single Family,1973.0,Forced air,,South Bay,2.0,,,
1718232.0,3.0,,,Single Family,1930.0,,,South Bay,,Attached Garage,,
240000.0,,,6738.0,,,,,South Bay,,,,
1595000.0,2.0,,,Single Family,1948.0,Forced air,Central,South Bay,,Attached Garage,,
848000.0,1.0,1.0,755.0,Condo,2009.0,Forced air,Central,South Bay,,Carport,,
959000.0,1.0,1.0,762.0,Single Family,2020.0,,,South Bay,1.0,,,
2389733.0,4.0,,,Single Family,1991.0,Forced air,Central,South Bay,,Attached Garage,,
999000.0,2.0,2.0,1040.0,Condo,1973.0,Forced air,,South Bay,,,,
3398000.0,4.0,5.0,3715.0,Single Family,1928.0,Forced air,Central,South Bay,10.0,,,
4150000.0,4.0,5.0,4457.0,Single Family,2000.0,Forced air,,South Bay,5.0,,,
3100000.0,3.0,3.0,2600.0,Single Family,1987.0,Forced air,,South Bay,,Attached Garage,,
699000.0,,,8899.0,,,,,South Bay,,,,
3298888.0,4.0,4.0,3245.0,Single Family,2018.0,Forced air,Central,South Bay,,Attached Garage,,
3250000.0,,,31798.8,,,,,South Bay,,,,
1398000.0,2.0,3.0,1793.0,Townhouse,1979.0,Forced air,Central,South Bay,,Attached Garage,,
1925000.0,3.0,3.0,2532.0,Single Family,1948.0,Forced air,,South Bay,,Attached Garage,,
3213588.0,5.0,4.0,2840.0,Single Family,1979.0,Forced air,Central,South Bay,6.0,,,
1995000.0,3.0,3.0,1670.0,Single Family,1972.0,Forced air,Central,South Bay,2.0,,,
1329000.0,2.0,2.0,1655.0,Condo,1988.0,Forced air,,South Bay,2.0,,,
989000.0,1.0,1.0,841.0,Single Family,2020.0,,,South Bay,1.0,,,
999000.0,2.0,3.0,1080.0,Condo,1986.0,Other,,South Bay,,Carport,,
1246069.0,3.0,,,Single Family,2000.0,Other,,South Bay,,Attached Garage,,
1107774.0,3.0,,,Single Family,1954.0,Other,,South Bay,,Attached Garage,,
1237155.0,3.0,,,Single Family,1960.0,Other,,South Bay,,Attached Garage,,
159000.0,2.0,1.0,600.0,Miscellaneous,1972.0,,,South Bay,,,,
1250000.0,3.0,2.0,1562.0,Single Family,1971.0,Forced air,,South Bay,,Attached Garage,,
1164887.0,3.0,,,Single Family,1956.0,Other,,South Bay,,Attached Garage,,
1564033.0,3.0,,,Single Family,2004.0,Other,,South Bay,,Attached Garage,,
1242764.0,4.0,,,Single Family,2003.0,Other,,South Bay,,Attached Garage,,
69000.0,1.0,1.0,612.0,Miscellaneous,1967.0,Forced air,,South Bay,,,,
1284626.0,4.0,3.0,1750.0,Single Family,1969.0,Forced air,,South Bay,,Attached Garage,,
1209139.0,4.0,3.0,1660.0,Single Family,1962.0,Other,,South Bay,,Attached Garage,,
750000.0,3.0,2.0,1115.0,Townhouse,1971.0,Forced air,,South Bay,,Attached Garage,,
899000.0,3.0,2.0,1290.0,Condo,2007.0,Forced air,,South Bay,,Attached Garage,,
1096284.0,3.0,,,Single Family,1947.0,Other,,South Bay,1.0,,,
799000.0,2.0,,,Condo,1979.0,Forced air,Central,South Bay,,Attached Garage,,
1388000.0,3.0,3.0,1420.0,Single Family,1954.0,Forced air,,South Bay,,Attached Garage,,
1064157.0,3.0,,,Single Family,1944.0,,,South Bay,,Detached Garage,,
702750.0,2.0,1.0,858.0,Condo,1971.0,Forced air,,South Bay,2.0,,,
1225000.0,,,,Multi Family,1959.0,Forced air,,South Bay,,Attached Garage,,
999190.0,3.0,,,Single Family,1941.0,Forced air,,South Bay,1.0,,,
688000.0,2.0,2.0,911.0,Condo,1980.0,Other,,South Bay,1.0,,,
999999.0,4.0,2.0,1542.0,Single Family,1918.0,Forced air,,South Bay,1.0,,,
409852.0,3.0,,,Condo,1979.0,,,South Bay,,Carport,,
1148000.0,3.0,2.0,1150.0,Single Family,1956.0,Forced air,,South Bay,,Attached Garage,,
939900.0,3.0,1.0,1000.0,Single Family,1953.0,Other,Other,South Bay,1.0,,,
800000.0,3.0,1.0,1100.0,Single Family,1948.0,Forced air,,South Bay,,Attached Garage,,
1063355.0,3.0,,,Single Family,1951.0,Other,,South Bay,,Attached Garage,,
1399000.0,,,,Multi Family,1953.0,Forced air,,South Bay,,Attached Garage,,
830641.0,3.0,,,Condo,1971.0,Other,,South Bay,,Attached Garage,,
815000.0,3.0,3.0,1644.0,Condo,1979.0,Forced air,,South Bay,,Detached Garage,,
849000.0,2.0,,,Condo,2004.0,Forced air,Central,South Bay,,Carport,,
649900.0,3.0,2.0,1473.0,Condo,1979.0,Other,,South Bay,,,,
1170844.0,3.0,2.0,1690.0,Single Family,1956.0,Forced air,Central,South Bay,,Attached Garage,,
1098000.0,4.0,3.0,2050.0,Single Family,1956.0,Forced air,,South Bay,1.0,,,
95000.0,1.0,1.0,600.0,Miscellaneous,1972.0,Other,,South Bay,,,,
822350.0,3.0,,,Condo,1971.0,Forced air,Central,South Bay,,On street,Attached Garage,
699000.0,2.0,2.0,1060.0,Condo,1987.0,,,South Bay,2.0,,,
717418.0,2.0,,,Condo,1987.0,,,South Bay,,Attached Garage,,
709023.0,2.0,,,Condo,1987.0,,,South Bay,,Attached Garage,,
13750000.0,,,,Multi Family,1922.0,,,San Francisco,,,,
699000.0,1.0,,,Condo,,,,San Francisco,,,,
650000.0,1.0,,,Condo,1982.0,,,San Francisco,,,,
899000.0,1.0,,,Condo,,,,San Francisco,,,,
3080000.0,,,4356.0,,,,,San Francisco,,,,
4750000.0,,,,Multi Family,1900.0,,,San Francisco,,Attached Garage,,
4750000.0,4.0,,,Single Family,1900.0,,,San Francisco,,Attached Garage,,
1480000.0,2.0,,,Condo,,,,San Francisco,,,,
799000.0,1.0,,,Condo,1889.0,Forced air,Central,San Francisco,,,,
5950000.0,,,,Multi Family,1908.0,Other,Other,San Francisco,1.0,,,
899000.0,1.0,,,Condo,2014.0,,,San Francisco,,,,
8500000.0,,,7008.0,,,,,San Francisco,,,,
1265000.0,2.0,,,Condo,,,,San Francisco,,,,
889000.0,1.0,,,Condo,,,,San Francisco,,,,
1298000.0,2.0,,,Condo,2007.0,Other,Central,San Francisco,2.0,,,
775000.0,1.0,,,Condo,,Other,,San Francisco,,,,
1295000.0,2.0,2.0,989.0,Condo,2014.0,,,San Francisco,1.0,,,
659000.0,2.0,1.0,567.0,Condo,2007.0,Other,,San Francisco,1.0,,,
2843897.0,5.0,,,Single Family,1890.0,,,San Francisco,,,,
1149000.0,1.0,,,Condo,2000.0,,Other,San Francisco,,,,
1236000.0,2.0,,,Condo,2020.0,,,San Francisco,,,,
1199000.0,2.0,,,Condo,2017.0,Forced air,Central,San Francisco,,Attached Garage,,
999000.0,2.0,1.0,978.0,Condo,1983.0,,,San Francisco,1.0,,,
1298000.0,1.0,,,Condo,2001.0,Forced air,Central,San Francisco,,,,
325000.0,,1.0,423.0,Condo,1981.0,Other,,San Francisco,,,,
7500000.0,2.0,4.0,3740.0,Condo,2001.0,Forced air,Central,San Francisco,,,,
995000.0,2.0,,,Condo,2014.0,,,San Francisco,,Attached Garage,,
525000.0,,,,Condo,2012.0,,,San Francisco,,,,
9900000.0,4.0,5.0,4550.0,Condo,2001.0,,,San Francisco,,,,
950000.0,1.0,,,Condo,2001.0,,,San Francisco,1.0,,,
1247000.0,2.0,,,Condo,,Forced air,Central,San Francisco,,,,
16500000.0,3.0,,,Condo,2001.0,Forced air,Central,San Francisco,,Off street,Detached Garage,
325000.0,,,,Condo,1981.0,Other,,San Francisco,,,,
825000.0,1.0,,,Condo,2020.0,,,San Francisco,,,,
1095000.0,2.0,,,Condo,2014.0,Forced air,Central,San Francisco,,,,
985000.0,2.0,,,Condo,2001.0,,,San Francisco,1.0,,,
3250000.0,12.0,,,Multi Family,1915.0,,,San Francisco,,Attached Garage,,
1105096.0,2.0,,,Condo,2012.0,,,San Francisco,,Attached Garage,,
1175000.0,2.0,,,Condo,,,,San Francisco,,Attached Garage,,
1699995.0,4.0,,,Condo,1908.0,,,San Francisco,,,,
1095000.0,2.0,,,Condo,2001.0,,,San Francisco,1.0,,,
1995000.0,3.0,,,Condo,2015.0,Forced air,Central,San Francisco,,,,
959291.0,2.0,,,Condo,1907.0,,,San Francisco,,,,
1349000.0,2.0,,,Condo,2008.0,,Other,San Francisco,,Attached Garage,,
4995000.0,4.0,,,Single Family,2007.0,,,San Francisco,,Attached Garage,,
960000.0,2.0,2.0,836.0,Condo,1912.0,,,San Francisco,,,,
1362168.0,2.0,,,Multi Family,1996.0,Forced air,,San Francisco,1.0,,,
1350000.0,1.0,,,Condo,2001.0,Forced air,Central,San Francisco,,,,
5505000.0,2.0,,,Condo,2020.0,Forced air,Central,San Francisco,,,,
689000.0,,1.0,450.0,Condo,2018.0,Other,Central,San Francisco,1.0,,,
3500000.0,,,,Multi Family,1907.0,,,San Francisco,,,,
6525000.0,3.0,,,Condo,2020.0,Forced air,Central,San Francisco,,,,
2900000.0,2.0,,,Condo,2020.0,Forced air,Central,San Francisco,,,,
899000.0,1.0,,,Condo,2008.0,,,San Francisco,,,,
799000.0,1.0,,,Condo,2001.0,Other,,San Francisco,,,,
2295000.0,2.0,3.0,1456.0,Condo,2001.0,Forced air,Central,San Francisco,,,,
1143992.0,2.0,,,Condo,1900.0,,,San Francisco,,,,
1275500.0,3.0,,,Condo,,,,San Francisco,,,,
490000.0,,,,Condo,2012.0,,,San Francisco,,,,
1800000.0,6.0,3.0,2707.0,Single Family,1923.0,Other,,San Francisco,4.0,,,
1198000.0,2.0,,,Condo,2008.0,Forced air,Central,San Francisco,,,,
1995000.0,2.0,,,Condo,1926.0,Forced air,Central,San Francisco,1.0,,,
1061593.0,1.0,,,Condo,1996.0,,,San Francisco,,,,
1349900.0,3.0,3.0,1510.0,Condo,2002.0,Other,Central,San Francisco,1.0,,,
701235.0,1.0,,,Condo,2005.0,,Other,San Francisco,,,,
10990000.0,3.0,,,Condo,2001.0,Forced air,Central,San Francisco,,,,
1277000.0,2.0,,,Condo,,Forced air,Central,San Francisco,,,,
2395000.0,1.0,,,Condo,2020.0,Forced air,Central,San Francisco,,,,
1095000.0,2.0,2.0,950.0,Condo,2012.0,Forced air,Central,San Francisco,1.0,,,
1089000.0,1.0,,,Condo,2003.0,,,San Francisco,1.0,,,
430500.0,1.0,,,Condo,2006.0,Other,,San Francisco,,,,
312324.0,2.0,,,Condo,2015.0,Forced air,Central,San Francisco,,,,
1425000.0,2.0,3.0,1599.0,Condo,2000.0,Forced air,,San Francisco,1.0,,,
2699000.0,2.0,,,Condo,1987.0,Other,,San Francisco,,,,
1399999.0,1.0,,,Condo,1987.0,Other,,San Francisco,1.0,,,
1385000.0,2.0,,,Condo,2007.0,Forced air,Central,San Francisco,1.0,,,
2348000.0,2.0,,,Condo,1987.0,Forced air,Central,San Francisco,,Attached Garage,,
8490000.0,4.0,5.0,3595.0,Condo,2007.0,Forced air,Central,San Francisco,,Attached Garage,,
3690000.0,3.0,,,Condo,2016.0,Forced air,Central,San Francisco,,,,
2850000.0,2.0,2.0,1735.0,Condo,2020.0,Forced air,,San Francisco,1.0,,,
5998000.0,4.0,,,Condo,2016.0,Forced air,Central,San Francisco,,Attached Garage,,
899000.0,1.0,,,Condo,2006.0,Forced air,Central,San Francisco,,Attached Garage,,
2850000.0,2.0,2.0,1735.0,Condo,2019.0,Forced air,,San Francisco,1.0,,,
2199000.0,2.0,,,Condo,2004.0,Forced air,Central,San Francisco,,Attached Garage,,
898000.0,1.0,,,Condo,1997.0,,,San Francisco,,,,
995000.0,1.0,,,Condo,1997.0,,,San Francisco,,Attached Garage,,
1750000.0,2.0,2.0,1313.0,Condo,2010.0,Forced air,Central,San Francisco,1.0,,,
2530000.0,2.0,,,Condo,2005.0,Forced air,Central,San Francisco,,,,
1975000.0,2.0,,,Condo,2016.0,,,San Francisco,,,,
868000.0,1.0,,,Condo,2002.0,,Other,San Francisco,1.0,,,
1425000.0,2.0,,,Condo,2015.0,,,San Francisco,,,,
790000.0,1.0,,,Condo,1994.0,,Other,San Francisco,,Attached Garage,,
1399000.0,1.0,2.0,1087.0,Condo,2015.0,Forced air,Central,San Francisco,,Attached Garage,,
2300000.0,2.0,,,Condo,2014.0,,,San Francisco,,,,
2495000.0,2.0,,,Condo,2014.0,,,San Francisco,,,,
3150000.0,2.0,,,Condo,2016.0,Forced air,Other,San Francisco,,Detached Garage,,
995000.0,1.0,,,Condo,1991.0,Other,Other,San Francisco,1.0,,,
1695000.0,2.0,2.0,1422.0,Condo,2020.0,Forced air,,San Francisco,1.0,,,
949000.0,1.0,,,Condo,2006.0,Forced air,Central,San Francisco,,Off street,Attached Garage,
3100000.0,2.0,,,Condo,,,Central,San Francisco,,,,
2150000.0,2.0,,,Condo,2014.0,,,San Francisco,,,,
1599000.0,2.0,,,Condo,2008.0,Forced air,Central,San Francisco,,Attached Garage,,
14000000.0,2.0,3.0,3199.0,Condo,2020.0,,,San Francisco,,,,
699000.0,1.0,,,Condo,1997.0,Other,Central,San Francisco,1.0,,,
1800000.0,2.0,2.0,1255.0,Condo,2020.0,Forced air,,San Francisco,1.0,,,
1848000.0,2.0,,,Condo,2008.0,Forced air,Central,San Francisco,,,,
910000.0,1.0,1.0,638.0,Condo,2020.0,Forced air,Central,San Francisco,1.0,,,
1379000.0,2.0,,,Condo,2006.0,Forced air,Central,San Francisco,1.0,,,
3250000.0,2.0,,,Condo,2014.0,,,San Francisco,,,,
2285000.0,2.0,2.0,1334.0,Condo,2015.0,,,San Francisco,,,,
2970000.0,2.0,,,Condo,2018.0,,,San Francisco,,,,
1995000.0,2.0,,,Condo,2014.0,,,San Francisco,,,,
1600000.0,1.0,,,Condo,2014.0,,,San Francisco,,,,
1800000.0,2.0,2.0,1255.0,Condo,2019.0,Forced air,,San Francisco,1.0,,,
6400000.0,2.0,,,Condo,2018.0,,,San Francisco,,,,
3580000.0,2.0,,,Condo,2008.0,Forced air,Central,San Francisco,1.0,,,
2199000.0,2.0,,,Condo,2016.0,Forced air,Central,San Francisco,1.0,,,
3250000.0,2.0,,,Condo,2014.0,,,San Francisco,,,,
1125000.0,,,,Condo,2015.0,,,San Francisco,,,,
1825000.0,1.0,,,Condo,2019.0,Forced air,Central,San Francisco,,Attached Garage,,
1649000.0,2.0,,,Condo,2008.0,Forced air,Central,San Francisco,,Attached Garage,,
4695000.0,3.0,3.0,2001.0,Condo,2020.0,Forced air,,San Francisco,1.0,,,
2588000.0,2.0,,,Condo,2014.0,Forced air,Central,San Francisco,1.0,,,
858565.0,1.0,,,Condo,2004.0,,,San Francisco,,Attached Garage,,
1899000.0,2.0,,,Condo,2016.0,Forced air,Central,San Francisco,,Attached Garage,,
3185000.0,2.0,,,Condo,2019.0,Forced air,Central,San Francisco,,Attached Garage,,
1100000.0,1.0,,,Condo,2008.0,,,San Francisco,,,,
3715000.0,2.0,3.0,1605.0,Condo,2019.0,,,San Francisco,,,,
1300000.0,1.0,,,Condo,2015.0,Forced air,Central,San Francisco,,,,
4750000.0,3.0,3.0,2198.0,Condo,2019.0,Forced air,,San Francisco,1.0,,,
1399000.0,1.0,2.0,988.0,Condo,2015.0,Forced air,Central,San Francisco,,,,
1795000.0,2.0,,,Condo,2016.0,Forced air,Other,San Francisco,,,,
3100000.0,2.0,,,Condo,2016.0,,,San Francisco,,,,
935000.0,1.0,1.0,650.0,Condo,2019.0,Forced air,,San Francisco,1.0,,,
4750000.0,3.0,3.0,2198.0,Condo,2020.0,Forced air,,San Francisco,1.0,,,
5630000.0,3.0,4.0,1882.0,Condo,2020.0,,,San Francisco,,,,
1895000.0,2.0,,,Condo,2014.0,,,San Francisco,,,,
935000.0,1.0,1.0,650.0,Condo,2020.0,Forced air,,San Francisco,1.0,,,
2150000.0,2.0,,,Condo,2019.0,Forced air,Central,San Francisco,,Attached Garage,,
4950000.0,3.0,,,Condo,2008.0,Forced air,Central,San Francisco,,Attached Garage,,
3515000.0,3.0,,,Condo,2019.0,Forced air,Central,San Francisco,,Attached Garage,,
4999000.0,3.0,3.0,2190.0,Condo,2020.0,Forced air,Central,San Francisco,1.0,,,
1250000.0,1.0,,,Condo,2015.0,Forced air,Central,San Francisco,,Attached Garage,,
3425000.0,2.0,,,Condo,2019.0,Forced air,Central,San Francisco,,Attached Garage,,
4695000.0,3.0,3.0,2001.0,Condo,2019.0,Forced air,,San Francisco,1.0,,,
1728000.0,1.0,,,Condo,2016.0,Forced air,Central,San Francisco,,,,
3715000.0,2.0,3.0,1605.0,Condo,2020.0,,,San Francisco,,,,
1695000.0,2.0,2.0,1422.0,Condo,2019.0,Forced air,,San Francisco,1.0,,,
1850000.0,2.0,,,Condo,2014.0,Forced air,Central,San Francisco,,,,
1399000.0,1.0,,,Condo,2015.0,Forced air,Central,San Francisco,,,,
1200000.0,1.0,,,Condo,1937.0,,,San Francisco,,Attached Garage,,
7495000.0,3.0,,,Condo,2018.0,,,San Francisco,,,,
2545000.0,2.0,,,Condo,2014.0,,,San Francisco,,,,
868000.0,1.0,,,Condo,2004.0,,,San Francisco,,Attached Garage,,
3195000.0,2.0,,,Condo,2005.0,Forced air,Central,San Francisco,,,,
1688000.0,2.0,,,Condo,2016.0,Forced air,Central,San Francisco,,,,
1699000.0,,,,Condo,2008.0,Forced air,Central,San Francisco,,Attached Garage,,
3295000.0,2.0,,,Condo,2008.0,Forced air,Central,San Francisco,1.0,,,
14000000.0,2.0,3.0,3199.0,Condo,2020.0,,,San Francisco,,,,
1805000.0,2.0,2.0,1453.0,Condo,2020.0,Forced air,,San Francisco,1.0,,,
2950000.0,2.0,,,Condo,2005.0,Forced air,Central,San Francisco,,,,
5630000.0,3.0,4.0,1882.0,Condo,2020.0,,,San Francisco,,,,
5595000.0,3.0,4.0,1972.0,Apartment,2018.0,Forced air,Central,San Francisco,,Attached Garage,,
1199000.0,2.0,,,Condo,2002.0,Other,,San Francisco,,,,
1998000.0,2.0,,,Condo,2004.0,Forced air,Central,San Francisco,,Attached Garage,,
9995000.0,3.0,,,Condo,2018.0,,,San Francisco,,,,
3250000.0,2.0,,,Condo,1914.0,,,San Francisco,,Attached Garage,,
1268000.0,1.0,,,Condo,2015.0,Forced air,Central,San Francisco,1.0,,,
1805000.0,2.0,2.0,1453.0,Condo,2019.0,Forced air,,San Francisco,1.0,,,
1350000.0,2.0,2.0,1215.0,Condo,2002.0,Forced air,Other,San Francisco,1.0,,,
4995000.0,2.0,4.0,2819.0,Condo,2009.0,Forced air,Central,San Francisco,,,,
2800000.0,2.0,,,Condo,2016.0,Forced air,Central,San Francisco,,,,
978000.0,1.0,1.0,607.0,Condo,2014.0,,Central,San Francisco,1.0,,,
925000.0,1.0,2.0,1087.0,Condo,1999.0,,,San Francisco,1.0,,,
1518732.0,3.0,,,Multi Family,2000.0,Forced air,Central,San Francisco,,Attached Garage,,
2298000.0,2.0,,,Condo,2002.0,Forced air,Central,San Francisco,,Attached Garage,,
402947.0,,,,Condo,2001.0,Forced air,,San Francisco,,,,
949000.0,2.0,1.0,,Condo,1977.0,,,San Francisco,,,,
1380000.0,1.0,,,Condo,1917.0,Other,,San Francisco,1.0,,,
1079000.0,2.0,,,Condo,2000.0,Forced air,Central,San Francisco,,Attached Garage,,
2800000.0,7.0,,,Multi Family,1900.0,Forced air,Central,San Francisco,,Attached Garage,,
1248000.0,1.0,1.0,652.0,Single Family,1907.0,,,San Francisco,,,,
1095000.0,1.0,,,Condo,2020.0,Forced air,Central,San Francisco,,,,
950000.0,1.0,,,Condo,2020.0,Forced air,Central,San Francisco,,,,
1995000.0,2.0,,,Condo,1997.0,,,San Francisco,,,,
1392000.0,2.0,,,Condo,2020.0,Forced air,Central,San Francisco,,,,
1121000.0,2.0,1.0,846.0,Condo,2020.0,,,San Francisco,1.0,,,
839000.0,1.0,1.0,721.0,Condo,,,,San Francisco,1.0,,,
900000.0,1.0,1.0,1211.0,Condo,1997.0,Forced air,,San Francisco,,Attached Garage,,
1995000.0,2.0,2.0,2103.0,Condo,1907.0,Forced air,Central,San Francisco,2.0,,,
1249000.0,1.0,,,Condo,1907.0,Forced air,Central,San Francisco,1.0,,,
1495000.0,1.0,2.0,1713.0,Condo,1998.0,Other,Central,San Francisco,1.0,,,
732000.0,,,,Condo,2020.0,Forced air,Central,San Francisco,,,,
2799000.0,2.0,3.0,1930.0,Condo,2013.0,Forced air,Central,San Francisco,,,,
629000.0,1.0,,,Condo,1989.0,Other,,San Francisco,,Carport,Detached Garage,
849000.0,1.0,,,Condo,2006.0,,,San Francisco,,,,
1623747.0,2.0,,,Single Family,1930.0,,,San Francisco,,,,
1495000.0,2.0,,,Condo,1995.0,,,San Francisco,1.0,,,
4500000.0,3.0,,,Condo,2004.0,Forced air,Central,San Francisco,,Attached Garage,,
899000.0,1.0,2.0,835.0,Condo,2009.0,Other,,San Francisco,1.0,,,
899000.0,1.0,2.0,835.0,Condo,2009.0,,,San Francisco,1.0,,,
1099000.0,1.0,2.0,1096.0,Condo,2000.0,Other,Other,San Francisco,1.0,,,
1720000.0,2.0,,,Condo,2004.0,,,San Francisco,,Carport,Attached Garage,
979000.0,1.0,1.0,777.0,Condo,2020.0,,,San Francisco,1.0,,,
1395000.0,2.0,,,Condo,2000.0,Forced air,Central,San Francisco,,Attached Garage,,
5350000.0,3.0,,,Condo,2000.0,Forced air,Central,San Francisco,,,,
1299000.0,2.0,,,Condo,2016.0,,,San Francisco,,Attached Garage,,
699000.0,,1.0,622.0,Condo,2004.0,Forced air,,San Francisco,,,,
1193000.0,2.0,2.0,870.0,Condo,2020.0,,,San Francisco,1.0,,,
899000.0,1.0,,,Condo,2009.0,,,San Francisco,,,,
1350000.0,1.0,,,Condo,2015.0,,,San Francisco,,Attached Garage,,
1425000.0,1.0,,,Condo,2004.0,Forced air,Central,San Francisco,1.0,,,
979000.0,1.0,,,Condo,2020.0,Forced air,Central,San Francisco,,,,
1395000.0,3.0,,,Condo,2004.0,,,San Francisco,,,,
667000.0,,,,Condo,2020.0,Forced air,Central,San Francisco,,,,
899000.0,1.0,1.0,755.0,Condo,2007.0,Forced air,Central,San Francisco,1.0,,,
1300000.0,2.0,,,Condo,2016.0,Forced air,Central,San Francisco,,,,
3495000.0,4.0,,,Single Family,1923.0,Forced air,Central,San Francisco,2.0,,,
1475000.0,2.0,,,Condo,2004.0,Forced air,Central,San Francisco,2.0,,,
1295000.0,2.0,,,Condo,2015.0,,,San Francisco,,Attached Garage,,
1599000.0,2.0,,,Condo,2004.0,Forced air,Central,San Francisco,,,,
1695000.0,2.0,,,Condo,1996.0,Forced air,Central,San Francisco,,Attached Garage,,
1499000.0,2.0,,,Condo,2000.0,Forced air,Central,San Francisco,1.0,,,
1121000.0,1.0,,,Condo,2020.0,Forced air,Central,San Francisco,,,,
895000.0,1.0,,,Condo,1998.0,,,San Francisco,,Attached Garage,,
1199000.0,1.0,,,Condo,1908.0,Forced air,Central,San Francisco,,,,
875000.0,1.0,2.0,857.0,Condo,1999.0,Forced air,Central,San Francisco,1.0,,,
2395000.0,3.0,2.0,1872.0,Condo,2003.0,Forced air,Central,San Francisco,1.0,,,
1430000.0,2.0,2.0,1160.0,Condo,2020.0,,,San Francisco,1.0,,,
782240.0,1.0,,,Condo,2004.0,,,San Francisco,,,,
4995000.0,2.0,,,Condo,1907.0,Forced air,Central,San Francisco,,Attached Garage,,
4950000.0,4.0,4.0,4190.0,Condo,1926.0,Forced air,Central,San Francisco,,Attached Garage,,
1395000.0,2.0,,,Condo,2020.0,Forced air,Central,San Francisco,,,,
899000.0,1.0,,,Condo,2016.0,,,San Francisco,,,,
1550000.0,2.0,2.0,1387.0,Condo,2001.0,Forced air,Central,San Francisco,1.0,,,
1499000.0,1.0,2.0,1798.0,Condo,1996.0,,Central,San Francisco,1.0,,,
1475000.0,2.0,,,Condo,2000.0,,,San Francisco,1.0,,,
1198000.0,2.0,2.0,1160.0,Condo,1978.0,Other,,San Francisco,1.0,,,
1595000.0,2.0,,,Condo,2004.0,Forced air,Central,San Francisco,,Attached Garage,,
750000.0,,,,Condo,2020.0,Forced air,Central,San Francisco,,,,
1549000.0,2.0,,,Condo,1917.0,,,San Francisco,2.0,,,
1477683.0,2.0,,,Condo,2004.0,Forced air,Central,San Francisco,,Attached Garage,,
950000.0,1.0,1.0,613.0,Condo,2015.0,Forced air,,San Francisco,,,,
1800000.0,1.0,,,Condo,1996.0,,,San Francisco,,,,
1875000.0,2.0,,,Condo,1996.0,Forced air,Central,San Francisco,,Attached Garage,,
